762	380	483	483	380
652	652	463	652	652
945	600	945	600	945
57	182	57	182	57
495	495	495	495	495
651	651	279	596	279
334	60	60	334	60
202	454	454	454	202
468	260	260	175	175
856	873	264	470	403
188	129	94	319	872
599	540	540	540	599
452	452	452	452	880
587	445	587	445	445
523	523	523	523	523
829	350	350	350	350
801	306	306	306	801
895	378	563	638	813
301	307	354	301	307
610	610	403	403	610
319	319	219	219	319
568	568	190	568	190
692	107	662	692	107
956	353	956	956	353
121	871	121	871	121
522	976	522	522	522
53	705	705	53	705
446	446	383	446	446
695	990	308	320	641
46	565	565	565	46
744	511	69	529	749
277	277	922	277	922
695	695	901	695	695
325	965	778	778	778
771	771	620	620	771
404	406	262	67	47
664	885	816	94	620
341	689	341	689	689
23	23	23	118	103
991	991	991	991	91
749	234	749	749	749
786	786	459	459	459
641	51	51	51	641
74	74	74	887	887
628	511	511	960	628
734	884	319	853	207
995	839	839	995	839
441	96	96	441	96
105	105	105	540	105
828	886	886	886	828
873	873	461	873	461
609	938	938	938	609
960	960	960	960	960
881	833	833	881	833
746	405	746	701	701
125	508	508	125	125
987	489	489	489	489
930	930	930	362	362
400	539	400	577	577
996	945	945	945	945
855	855	782	855	855
992	603	204	255	130
829	829	462	462	462
29	517	517	517	29
934	138	890	923	652
214	214	214	405	214
483	392	370	213	491
730	730	293	730	730
689	83	637	904	907
169	799	169	799	799
735	867	735	867	735
269	807	734	156	607
140	140	106	717	140
391	391	915	426	915
235	235	235	312	235
769	769	769	393	769
564	583	564	564	583
518	477	549	477	549
612	710	710	612	612
390	881	759	480	513
204	204	204	204	565
420	933	398	200	746
886	409	886	886	886
992	96	96	710	992
607	607	191	607	191
78	78	78	78	78
535	535	735	535	735
641	641	641	641	283
639	743	671	206	663
658	658	658	658	658
136	136	459	459	459
510	396	672	672	510
280	874	595	874	280
325	772	336	336	772
658	658	879	90	90
236	402	98	98	98
945	658	658	677	677
815	815	892	892	892
663	383	383	383	383
945	185	823	823	823
283	323	284	816	334
803	803	83	803	803
798	804	411	119	277
11	575	575	11	11
587	992	35	35	992
828	463	828	828	463
640	640	219	219	640
516	516	516	516	969
687	448	217	111	179
674	674	484	484	674
701	701	607	607	701
207	207	207	207	545
91	91	849	849	91
57	280	57	280	280
319	81	660	948	520
974	590	6	980	145
264	264	264	264	433
812	812	912	912	812
912	912	912	847	912
811	794	811	811	794
32	32	505	505	505
922	922	922	922	1
291	127	127	127	127
354	354	354	61	61
389	832	903	389	903
89	152	152	89	89
449	327	449	984	327
582	669	669	582	669
865	434	865	434	434
943	874	874	874	874
613	903	594	812	953
169	169	952	166	166
323	146	479	538	709
829	599	599	829	829
386	279	885	894	270
42	87	275	28	636
491	491	727	330	727
287	287	287	287	717
147	147	147	699	147
714	644	714	644	714
544	672	544	672	544
925	925	276	925	276
470	168	417	147	473
703	842	842	499	703
305	958	305	305	305
87	739	739	87	87
200	83	83	908	200
653	336	653	336	653
279	228	5	562	55
292	292	292	292	292
876	234	911	825	868
338	519	519	338	530
234	234	299	299	299
453	500	232	500	453
207	207	207	231	207
733	399	733	399	733
470	91	470	91	91
398	398	577	577	577
526	510	526	510	526
571	994	994	571	571
371	371	371	217	371
383	882	882	882	882
879	437	879	437	437
241	241	95	241	241
730	772	730	772	683
571	571	571	571	877
702	355	702	702	702
164	164	164	164	476
287	486	977	535	574
881	881	858	858	858
482	679	482	634	679
643	643	521	521	521
804	804	53	804	53
327	280	782	782	280
687	687	469	687	469
717	528	520	429	557
978	920	552	860	592
673	673	43	43	673
701	701	701	701	180
111	551	551	551	551
519	269	269	519	519
789	539	539	539	539
930	782	46	544	940
644	371	661	644	371
705	705	819	705	705
397	903	397	903	903
483	540	736	997	484
441	494	494	441	441
891	922	652	983	29
478	767	767	767	478
246	961	961	961	246
730	389	389	389	389
186	485	485	186	485
27	493	27	27	114
444	694	694	444	444
36	269	345	978	939
213	37	686	686	37
76	529	76	76	76
957	957	194	194	194
162	162	430	162	430
675	675	850	675	850
433	433	338	338	338
250	151	151	151	151
43	43	43	350	350
362	362	82	554	362
582	556	699	702	398
651	819	653	776	311
865	677	865	677	865
485	259	485	485	143
220	858	220	858	858
525	117	525	525	525
393	289	393	289	393
932	67	997	869	140
36	866	188	36	188
10	244	389	595	634
795	470	697	812	853
766	651	651	651	651
567	567	825	567	825
471	502	471	502	471
660	660	660	660	660
905	216	905	773	905
899	899	574	960	899
324	324	324	324	302
45	932	45	932	45
917	56	917	56	917
712	327	327	191	712
780	796	941	780	941
91	423	423	423	423
438	921	755	921	755
429	793	40	40	429
384	384	580	33	384
493	127	789	493	127
976	976	976	976	700
56	67	56	67	67
862	862	862	226	226
41	41	44	41	41
206	206	392	392	206
142	141	19	410	184
406	212	406	212	406
848	23	23	848	848
790	790	565	790	790
202	370	202	370	808
896	896	896	298	896
956	44	956	44	956
683	62	683	62	62
382	382	382	873	382
508	609	609	508	508
471	471	471	16	471
545	545	998	545	545
761	225	761	761	761
101	653	101	101	653
925	617	617	617	925
66	538	73	974	103
347	923	824	923	923
69	69	76	76	76
315	315	400	194	315
655	655	275	655	275
427	298	786	427	427
891	547	547	547	547
785	18	785	785	476
194	52	489	433	451
926	926	926	926	926
111	421	703	267	766
406	406	406	406	748
960	960	960	393	960
841	595	212	595	212
888	745	709	392	453
29	504	29	504	29
263	263	90	263	263
549	549	549	581	581
12	361	12	361	12
196	196	444	196	822
23	682	682	682	23
633	98	30	456	320
724	592	734	734	724
767	505	216	216	767
254	548	548	998	254
14	196	14	14	196
512	57	512	57	439
122	929	929	122	929
371	371	408	371	408
96	96	96	96	857
380	43	380	43	380
627	627	476	627	537
354	539	354	354	539
921	921	921	361	361
42	530	530	540	540
139	139	456	504	504
812	812	869	869	812
679	138	722	318	458
308	308	308	391	308
860	376	376	376	860
567	794	794	794	567
948	11	948	948	11
25	25	25	140	140
718	46	726	718	726
400	19	400	201	400
822	822	822	822	600
872	12	12	872	649
368	203	996	96	425
752	752	347	752	347
26	26	337	337	26
49	194	828	828	828
232	373	232	373	373
446	446	446	782	782
714	91	714	91	714
776	707	724	577	473
793	750	750	793	793
150	557	238	397	604
472	23	23	472	472
572	555	572	555	371
388	441	441	441	441
888	888	366	366	366
465	538	665	727	943
483	313	830	313	313
196	457	132	280	646
210	515	210	515	515
824	947	947	824	824
930	930	204	930	204
21	560	862	603	561
82	82	570	82	570
385	748	31	385	385
8	8	8	9	73
875	357	875	875	875
903	800	800	800	59
757	757	34	501	34
782	143	637	197	670
573	76	76	573	573
63	937	814	567	303
738	1000	738	1000	282
99	99	851	99	99
565	751	584	565	565
263	263	287	287	263
455	686	686	455	455
536	421	421	421	421
748	748	911	748	911
447	566	677	677	566
599	599	599	599	599
214	214	174	174	214
115	599	599	599	599
89	448	89	448	89
479	946	453	479	479
833	833	833	836	836
981	581	409	851	901
23	615	23	458	458
600	151	151	600	600
430	285	743	135	558
428	882	882	428	428
319	319	754	319	754
963	591	591	250	963
100	1000	872	716	463
234	234	111	234	234
842	842	842	961	842
418	559	418	418	418
282	862	17	928	522
271	618	271	271	271
41	390	686	646	852
383	383	383	306	383
516	516	841	841	516
12	12	744	744	744
541	541	541	303	541
661	343	353	949	155
779	779	865	779	854
978	990	691	461	329
610	610	80	610	80
211	770	828	211	211
831	60	370	803	52
656	656	888	888	888
575	575	575	3	3
907	907	907	907	907
964	629	629	629	629
330	330	330	693	330
624	669	669	624	669
76	183	183	183	183
549	549	576	226	226
532	883	21	883	883
686	933	686	503	503
41	60	41	60	41
244	244	239	244	239
501	495	501	495	495
761	359	581	174	757
969	969	969	623	969
902	150	150	150	652
463	463	463	377	463
940	588	940	588	473
478	84	478	820	84
203	293	293	203	293
519	519	488	519	519
347	252	347	347	252
407	787	407	295	787
293	895	293	429	293
219	219	219	219	492
983	401	983	983	983
771	771	707	771	771
754	296	296	103	103
108	379	379	108	108
707	409	707	707	409
941	821	821	821	941
999	999	999	999	999
501	509	859	33	152
603	603	603	603	477
772	636	769	237	67
279	302	302	302	302
714	12	714	714	714
504	65	626	626	65
107	107	107	497	497
600	329	329	982	982
283	576	283	576	576
716	890	890	890	890
41	690	920	920	41
228	766	228	766	228
932	852	852	932	932
128	128	341	128	341
692	752	752	692	752
79	79	911	911	79
629	192	192	629	192
24	382	523	64	177
217	440	945	217	217
670	168	670	670	670
472	985	510	873	910
691	691	175	691	691
614	90	666	666	90
989	379	334	993	757
272	906	906	906	272
91	117	91	117	117
602	602	34	582	582
802	491	491	864	491
207	512	512	512	512
748	177	177	177	177
393	507	507	393	507
104	384	51	360	669
908	908	969	908	908
510	337	337	510	337
594	594	610	594	610
598	164	598	164	598
271	271	536	271	536
140	124	835	185	820
400	87	87	400	400
563	902	563	686	563
781	56	781	56	781
335	618	335	366	335
753	777	455	707	716
856	686	944	541	576
547	54	54	54	54
75	161	75	161	724
487	487	709	709	487
12	12	706	98	12
716	123	716	123	716
142	927	927	927	927
206	516	206	40	516
94	94	537	537	537
206	206	206	388	388
493	493	373	373	493
965	538	965	965	538
337	337	337	337	504
884	884	310	310	492
47	338	4	225	340
625	625	625	625	171
387	387	387	375	387
289	407	407	407	289
857	857	506	912	506
26	26	876	558	558
803	803	501	803	803
226	873	668	872	82
521	521	971	521	182
833	833	857	857	833
780	780	524	524	780
524	524	163	163	163
743	457	457	743	457
324	79	324	651	79
637	979	835	989	827
720	720	955	720	720
934	527	543	202	749
475	475	773	773	475
487	487	393	419	393
203	203	203	203	187
536	138	453	453	536
729	180	180	180	687
986	465	986	667	465
915	889	889	889	915
170	758	170	170	170
778	778	778	778	778
84	313	313	313	84
181	93	261	472	809
491	491	856	491	491
117	432	159	72	991
936	775	324	775	936
856	866	915	114	159
477	283	283	283	283
613	326	613	326	613
543	226	999	543	999
110	933	110	110	933
501	501	426	501	426
725	179	675	743	2
23	425	450	23	425
112	312	209	312	112
779	779	403	403	403
853	853	397	397	809
551	424	424	424	424
741	217	833	633	1
661	990	661	661	661
436	918	436	918	935
126	355	126	126	355
737	51	139	737	51
504	366	504	366	504
62	189	189	816	816
378	378	378	430	378
744	667	744	667	667
788	788	788	788	281
871	871	870	870	317
452	52	452	52	427
728	728	524	524	728
62	892	892	62	62
278	685	278	211	278
687	687	687	687	707
206	206	151	151	206
396	172	172	172	172
977	495	865	381	964
29	724	29	724	724
97	97	97	97	782
104	461	104	104	104
176	176	791	176	791
614	614	614	24	614
736	736	485	485	485
683	546	546	546	683
219	834	708	837	423
739	650	546	739	739
228	228	655	228	655
189	371	189	371	371
189	189	189	823	189
817	650	817	949	817
725	725	725	938	938
188	188	188	188	68
334	685	334	334	685
607	805	607	805	233
436	207	207	828	436
899	899	336	899	336
228	228	228	301	301
537	537	767	767	537
191	84	60	359	280
480	875	454	563	134
647	647	290	647	290
951	219	219	951	219
600	600	966	922	600
616	803	220	302	613
831	345	345	831	345
201	201	201	491	201
22	120	486	468	928
656	592	674	592	592
826	826	552	552	552
244	807	661	382	451
692	692	692	627	627
215	544	544	998	215
494	264	264	264	264
860	578	856	818	453
927	224	927	927	224
184	184	89	89	184
970	243	243	243	243
146	146	146	601	146
641	543	543	641	793
312	225	312	225	225
531	531	157	741	157
928	395	626	626	626
395	391	395	391	391
779	779	891	779	891
324	596	66	324	324
601	601	975	975	601
29	29	392	392	392
101	47	268	101	268
196	795	943	196	795
607	584	699	607	584
578	939	939	939	939
351	129	706	816	751
570	570	614	614	570
744	377	744	744	744
723	22	22	22	723
198	444	957	199	504
230	230	732	732	732
505	505	171	751	171
391	391	391	374	189
592	592	203	203	203
197	945	197	945	197
480	801	480	801	311
277	277	293	293	293
980	980	163	980	163
249	249	249	249	330
605	162	162	162	162
256	339	256	256	256
668	668	157	668	514
288	629	211	198	584
309	688	309	688	973
887	303	303	887	418
318	67	318	427	67
901	901	489	901	489
393	995	393	995	995
171	215	49	725	606
154	885	885	282	885
338	338	338	980	980
337	337	69	69	69
953	953	166	953	953
831	311	968	831	311
519	519	519	326	519
875	942	875	875	942
327	717	501	717	717
864	485	300	281	766
250	250	250	250	218
100	569	937	655	111
787	472	258	787	787
386	386	386	104	386
736	736	685	736	685
75	75	75	725	725
965	965	42	42	42
236	45	229	219	467
586	433	586	724	586
119	119	348	437	348
576	794	576	794	576
820	820	820	638	820
327	327	224	327	224
28	292	28	292	992
630	630	831	831	630
445	779	445	779	445
485	598	598	485	598
731	312	406	731	312
248	930	248	930	930
893	339	45	541	238
126	96	126	96	126
809	453	283	283	809
299	308	851	6	804
642	642	642	884	884
115	115	149	149	149
995	503	519	856	403
167	167	894	894	648
736	736	294	736	664
792	83	831	25	867
195	592	978	692	989
172	282	172	172	172
651	704	997	736	5
135	831	250	48	891
357	357	375	375	375
669	193	669	669	193
341	390	341	341	341
769	769	769	209	209
99	568	568	99	568
224	14	396	224	14
966	966	966	601	601
745	986	986	745	745
551	376	700	915	702
726	607	607	607	607
533	648	533	648	648
757	739	757	739	176
602	51	859	12	8
883	883	901	753	883
861	562	189	861	861
389	389	389	282	389
486	71	71	71	71
24	881	24	24	24
384	266	138	351	323
675	675	997	48	997
712	922	712	922	712
603	603	603	603	603
61	175	61	61	713
407	153	300	422	35
317	286	317	180	317
708	528	708	528	708
860	661	737	703	146
822	822	312	822	822
160	951	56	141	768
366	366	443	443	366
879	962	962	879	962
107	709	357	871	859
251	722	251	251	251
340	221	468	609	329
253	253	909	909	253
984	984	315	315	984
880	880	880	896	880
432	432	660	660	660
958	693	958	693	958
445	131	282	113	10
332	116	637	987	646
691	887	691	45	887
728	235	504	787	921
821	291	377	377	291
116	949	825	825	116
542	542	599	761	761
266	266	714	714	266
881	957	818	957	881
289	289	289	289	289
563	540	563	540	563
286	193	286	193	949
26	883	883	883	883
419	419	419	419	419
957	957	957	282	957
554	514	628	264	560
400	668	10	191	744
953	923	923	923	923
969	969	969	969	436
511	175	175	776	175
67	80	67	724	67
814	185	814	185	185
467	467	467	737	737
931	725	931	931	725
149	149	149	586	149
556	556	556	665	665
356	617	557	821	403
845	845	707	845	707
892	215	821	821	215
230	512	512	230	230
253	253	253	253	725
165	340	528	911	423
469	469	226	226	431
78	721	500	660	595
435	53	321	53	435
396	545	545	292	292
434	722	434	722	434
530	630	630	630	530
17	17	148	148	17
461	143	493	298	893
470	70	70	837	470
56	56	944	56	944
931	930	105	26	426
9	158	9	158	9
779	875	779	875	779
424	172	665	462	204
427	427	844	427	844
187	869	869	359	187
884	884	669	884	884
323	323	323	587	323
396	489	396	396	396
611	566	611	611	611
8	8	14	14	137
24	31	31	31	551
638	638	638	287	287
948	717	717	948	948
131	527	527	527	726
408	99	99	745	745
765	679	652	679	765
945	945	945	945	945
857	893	857	893	893
24	872	199	310	38
444	444	444	444	444
607	582	554	841	506
130	669	198	681	392
246	978	74	314	359
36	49	662	844	797
486	966	966	957	957
213	392	213	213	213
484	639	639	639	639
444	881	876	881	876
3	3	912	912	379
981	981	981	4	4
91	346	167	230	716
424	424	293	481	481
130	130	643	130	643
787	291	291	291	787
502	24	625	24	24
165	165	165	621	165
665	795	665	237	665
514	514	514	514	342
687	687	150	687	150
597	42	597	597	42
915	98	132	225	12
394	394	107	107	107
46	46	46	554	554
853	23	769	23	853
746	873	873	873	746
534	275	218	275	534
238	511	511	238	511
565	565	565	565	688
504	599	504	396	396
814	814	814	814	814
880	265	996	151	934
271	500	271	719	271
992	722	155	868	608
617	617	175	175	175
114	114	55	55	55
511	508	918	21	568
675	200	200	675	675
512	368	368	512	368
273	273	273	273	273
816	993	993	816	816
488	488	488	797	797
947	577	812	330	625
393	247	689	247	393
691	446	446	691	446
294	294	874	874	294
392	534	534	249	534
31	31	607	607	607
223	527	5	981	591
316	955	316	316	316
306	146	146	641	146
118	268	268	268	268
526	484	484	484	739
423	210	939	210	210
122	122	98	119	98
1	367	683	339	678
62	13	13	62	13
48	48	712	925	925
138	138	801	601	601
414	844	338	562	820
670	773	670	713	670
532	918	167	303	147
372	350	372	757	372
398	726	901	867	20
118	131	131	131	118
425	761	761	425	678
250	250	202	202	250
864	952	861	29	945
789	839	789	839	839
985	985	985	990	990
773	982	773	773	982
642	164	642	164	164
513	513	778	513	778
441	441	441	441	366
893	893	893	961	961
762	245	245	762	762
543	157	543	157	157
281	185	157	185	185
218	218	226	218	218
856	656	748	320	554
75	321	461	875	284
985	985	985	265	985
396	396	396	268	268
977	977	240	240	240
633	633	348	633	348
753	753	753	10	10
844	769	674	575	375
605	276	886	605	276
333	416	416	333	333
808	808	808	28	808
107	107	107	258	258
750	148	148	750	750
674	847	847	847	674
952	834	952	952	952
962	916	979	599	161
274	74	843	943	676
806	806	806	326	326
467	343	467	700	343
371	120	120	120	250
414	822	822	414	822
592	592	592	292	292
590	590	638	590	590
482	466	828	13	959
852	545	852	545	545
277	277	277	277	328
322	285	322	285	285
185	576	924	576	185
58	58	58	410	58
963	103	103	103	963
420	420	420	674	420
794	794	320	320	320
992	806	992	232	806
477	477	464	477	464
110	68	557	557	110
876	219	138	865	215
80	215	821	80	215
682	239	682	682	239
731	691	691	731	834
108	949	949	108	962
18	172	112	112	112
729	501	855	729	855
694	694	694	693	693
867	867	867	867	721
168	968	168	968	168
588	588	384	588	384
506	506	170	170	170
37	895	895	37	895
845	390	105	580	625
440	94	440	440	94
322	578	378	917	537
572	572	572	390	390
142	142	142	142	987
753	753	753	753	753
946	103	946	946	103
643	643	849	849	849
321	886	133	516	793
760	751	751	751	760
104	104	104	104	104
974	795	70	476	734
78	78	78	737	737
9	584	700	53	934
506	506	506	506	892
805	202	202	805	202
295	394	18	405	248
56	157	56	157	157
790	790	790	790	766
772	659	428	428	428
868	407	407	868	868
908	99	908	99	908
920	871	871	920	871
921	514	921	921	563
43	297	43	43	43
558	895	558	895	558
683	788	830	794	369
978	135	135	135	978
90	561	949	73	248
457	67	296	296	296
687	685	363	37	581
296	993	296	993	296
602	734	602	602	602
795	795	23	795	795
615	96	744	948	659
741	796	741	741	796
870	215	668	215	215
126	770	126	770	770
279	279	279	279	367
21	21	21	21	567
355	273	355	355	355
802	50	802	802	802
690	690	690	690	851
86	86	409	409	409
787	816	816	816	787
434	434	364	434	364
979	979	726	979	979
42	42	341	42	42
872	207	523	540	274
419	419	576	576	576
65	467	941	529	512
508	614	508	508	614
455	755	755	455	365
973	168	265	41	49
272	304	760	862	972
560	673	560	560	560
157	157	588	157	588
558	558	990	990	558
598	25	66	854	666
625	205	205	205	625
696	696	625	625	625
192	155	800	559	236
701	701	429	701	429
498	498	294	498	498
904	904	904	904	934
101	101	101	80	101
510	510	510	510	558
28	28	635	635	635
200	287	379	429	31
378	378	179	179	378
359	746	695	192	295
883	883	883	742	742
590	590	320	614	320
30	278	191	191	30
152	451	877	152	877
854	854	371	900	900
762	96	485	373	48
125	125	125	815	815
317	551	997	926	5
385	349	349	288	349
20	866	866	866	866
731	731	731	510	156
892	422	765	391	621
689	483	483	837	483
539	247	247	247	226
81	806	43	829	758
957	957	957	422	422
794	671	824	129	144
971	741	971	971	971
494	494	231	993	494
826	221	107	94	997
538	538	454	53	538
437	485	437	437	437
436	436	436	575	436
293	781	455	824	116
490	490	490	825	490
537	487	112	797	29
458	458	458	503	458
963	979	205	568	290
329	896	329	329	329
106	817	817	449	817
716	716	714	520	520
673	908	908	908	673
410	410	410	410	135
54	26	651	54	54
161	161	695	695	161
857	488	616	470	842
313	869	869	313	524
221	221	827	827	221
526	126	526	126	526
249	32	249	249	32
870	65	383	610	634
516	943	559	15	221
874	874	280	280	874
321	794	321	619	321
442	442	129	129	442
988	988	718	718	146
401	54	54	54	401
484	920	484	920	484
484	28	484	484	484
582	582	582	582	488
969	370	436	370	969
810	810	660	660	660
849	144	849	144	748
755	755	755	863	863
210	210	727	210	727
588	442	442	442	588
360	354	360	360	360
213	213	621	621	621
161	972	161	972	972
900	219	362	362	900
928	21	21	928	21
488	488	40	413	413
754	811	811	811	811
862	862	865	510	510
828	564	828	828	828
831	430	430	430	831
333	333	333	815	333
212	240	212	235	235
509	786	513	593	112
83	83	861	83	861
790	813	813	813	813
335	694	335	694	335
888	33	33	888	33
239	865	452	830	16
475	784	467	784	475
401	174	624	401	624
221	752	221	752	711
597	914	597	597	513
83	96	563	545	262
87	892	892	892	87
812	404	404	812	404
395	870	999	214	853
659	659	659	659	112
572	572	572	572	274
917	917	379	917	379
579	794	813	579	794
496	452	496	496	452
660	660	660	150	150
323	323	323	264	264
585	653	578	510	332
398	398	398	398	398
586	586	50	50	586
220	220	220	54	54
554	28	550	847	665
953	550	550	550	953
872	87	626	833	687
263	226	226	263	263
699	765	699	435	765
406	406	918	406	918
961	526	456	87	681
115	502	115	502	502
238	238	99	99	99
792	162	287	287	287
735	735	603	429	735
562	516	715	560	918
490	490	364	364	490
97	345	97	146	146
810	22	22	810	810
